        39697  6.28951016E-02 -5.65914488E-01  7.57242452E-01       39696           0   0  12   0  1.30863123E+00  0.00000000E+00  6.20354482E-06  0.00000000E+00  4.10849462E-03  0.00000000E+00  2.15574794E-05  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.80723098E+01  8.66742430E-01  1.69466352E+01  1.80723098E+01  8.66742430E-01  1.69466352E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        97934  6.33749107E-02 -7.37684053E-01  1.43951248E+00       32853       63577   1  12  12  1.33716793E+00  1.29960300E+00  6.32627579E-06  6.16392927E-06  3.61520574E-03  4.25477758E-03  2.72476291E-05  2.02402688E-05             0             0  3.90741580E+03  6.89022444E-01  1.72968155E+01  8.36727007E-01  1.62067595E+01  1.80211678E+01  7.92713191E-01  1.69888496E+01  1.80783665E+01  8.85138370E-01  1.69306005E+01
       100460  6.49448857E-02 -9.82270725E-01  4.92235084E-02       80931           0   0  12   0  1.20461260E+00  0.00000000E+00  5.76256616E-06  0.00000000E+00  5.61668879E-03  0.00000000E+00  1.25306206E-05  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.80747356E+01  1.01696595E+00  1.67888042E+01  1.80747356E+01  1.01696595E+00  1.67888042E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        34708  6.62696890E-02  1.60562501E+00  1.82478301E+00       34707           0   0  11   0  8.32207794E-01  0.00000000E+00  5.36730712E-06  0.00000000E+00  9.94254033E-03  0.00000000E+00  5.78834228E-06  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.78128162E+01  1.25756683E+00  1.67503066E+01  1.78128162E+01  1.25756683E+00  1.67503066E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        91098  7.02450502E-02  8.83681298E-01  1.14179895E+00       92194           0   0  11   0  8.86974494E-01  0.00000000E+00  5.11186550E-06  0.00000000E+00  9.32427217E-03  0.00000000E+00  5.98649706E+04  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.78883473E+01  1.23878861E+00  1.67936661E+01  1.78883473E+01  1.23878861E+00  1.67936661E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        98801  7.13006192E-02  2.42231195E-01  1.42084464E+00      104050      107600   1  11   1  7.09457463E-01  7.94224812E-01  8.83693249E-06  7.08930848E-01  1.13803074E-02  8.60329554E-01  5.18258411E-06  2.74631658E+02             0             0  4.90166274E+02  9.41552734E-01  5.34532284E+00  6.33880067E-01  4.63044077E+00  1.73994540E+01  1.23528423E+00  1.61501683E+01  5.34533921E+00  6.33873104E-01  4.63046755E+00
        95847  7.56791095E-02  5.02177490E-01  8.85015432E-01      101692      101693   1   1   0  8.85218404E-01  3.98293597E-01  2.41559142E+00  2.63377347E-02  1.47922999E+00  3.73411342E-01  1.48607438E+02  9.80096044E+01             0             0  1.14560733E+02  5.08573283E-01  3.98771857E+00  5.69469567E-01  3.31692184E+00  3.99230855E+00  5.67037272E-01  3.32821880E+00  9.92479606E+00  1.38781035E+00  8.27947298E+00
         3485  8.27730503E-02 -1.64556673E-01  1.72505431E+00       92981           0   0   1   0  7.89511996E-01  0.00000000E+00  6.75067645E-01  0.00000000E+00  8.49051791E-01  0.00000000E+00  2.74773675E+02  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  5.40301251E+00  6.43791817E-01  4.68005113E+00  5.40301251E+00  6.43791817E-01  4.68005113E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
        95623  8.31405168E-02  5.77217486E-01  1.67189779E+00      101244      101245   1   1   0  8.69759853E-01  1.04089087E-01  1.80613125E+00  1.21247371E-03  1.18179926E+00  1.38721473E-01  2.35181057E+02  4.61963570E+00             0             0  1.60292813E+02  4.31702288E-01  4.29091066E+00  5.06140814E-01  3.68046777E+00  4.29098709E+00  5.06085701E-01  3.68090949E+00  1.46721267E+01  1.89253026E+00  1.21571414E+01
         9359  8.73901515E-02  1.78765979E+00  1.23891399E+00        9358           0   0  11   0  5.73096815E-01  0.00000000E+00  4.78842822E-05  0.00000000E+00  1.31481444E-02  0.00000000E+00  4.80644284E-06  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.59531154E+01  9.68084951E-01  1.47000397E+01  1.59531154E+01  9.68084951E-01  1.47000397E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        92339  8.89041755E-02 -8.36220324E-01  1.09651980E+00       94676       94677   1   1   0  6.55695115E-01  6.16585925E-01  1.92413297E-01  1.35975138E-01  6.31511142E-01  5.88487608E-01  5.28059004E+02  5.00070850E+02             0             0  3.43251466E+01  6.67297336E-01  6.48745168E+00  9.51411726E-01  5.43020661E+00  7.01190671E+00  9.17350527E-01  6.00424267E+00  7.52918426E+00  1.00861101E+00  6.39657113E+00
        99384  8.98136534E-02 -6.28343429E-01  6.81038821E-01      108766           0   0  11   0  9.55961070E-01  0.00000000E+00  4.88444779E-06  0.00000000E+00  8.55230593E-03  0.00000000E+00  6.81042230E-06  0.00000000E+00             1             0  0.00000000E+00  0.00000000E+00  1.79777248E+01  1.21271259E+00  1.68226961E+01  1.79777248E+01  1.21271259E+00  1.68226961E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
       100155  9.39159159E-02  2.01410737E+00  2.86871381E+00       73599           0   0  11   0  8.64567324E-01  0.00000000E+00  5.17449778E-06  0.00000000E+00  9.57623484E-03  0.00000000E+00  6.00609659E-06  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.78621725E+01  1.24776059E+00  1.67865378E+01  1.78621725E+01  1.24776059E+00  1.67865378E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        21938  9.50686527E-02 -1.90406380E+00  9.57043114E-01       21937           0   0  12   0  1.26506173E+00  0.00000000E+00  6.01586293E-06  0.00000000E+00  4.78199453E-03  0.00000000E+00  1.64607961E-05  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.80902328E+01  9.44022088E-01  1.68736199E+01  1.80902328E+01  9.44022088E-01  1.68736199E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        96324  9.52185983E-02 -5.69196726E-01  5.26471990E-01      102646           0   0  11   0  8.99253696E-01  0.00000000E+00  4.73168850E-06  0.00000000E+00  9.18660179E-03  0.00000000E+00  6.27463823E-06  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.79486914E+01  1.24463361E+00  1.68901097E+01  1.79486914E+01  1.24463361E+00  1.68901097E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
         3128  9.52392541E-02 -1.58850007E-01  5.67079455E-01        3127           0   0  11   0  1.03253803E+00  0.00000000E+00  5.08413532E-06  0.00000000E+00  7.68989144E-03  0.00000000E+00  7.79891582E-06  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.80182284E+01  1.16585848E+00  1.67701111E+01  1.80182284E+01  1.16585848E+00  1.67701111E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
         9320  9.76218387E-02 -2.42542840E-01  6.75259212E-01       20224       51377   1  11  12  9.05017369E-01  1.38204895E+00  5.06601060E-06  6.52076300E-06  9.12205429E-03  2.69146209E-03  6.32322281E-06  4.75642601E-05             0             0  6.53078583E+03  7.89551958E-01  1.71401748E+01  8.71281664E-01  1.61736064E+01  1.79092540E+01  1.23134753E+00  1.67977746E+01  1.78764928E+01  6.08477580E-01  1.70718372E+01
        16732  9.84694807E-02 -1.83370235E+00  1.82681577E+00       16731           0   0  11   0  7.10920458E-01  0.00000000E+00  8.72957792E-06  0.00000000E+00  1.13625289E-02  0.00000000E+00  5.18811620E-06  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.74083828E+01  1.23659088E+00  1.61651628E+01  1.74083828E+01  1.23659088E+00  1.61651628E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        94293  1.03820009E-01 -1.88646361E+00  1.43139657E+00       85568       98584   1  11  10  1.02076441E+00  4.51124473E-01  5.06161077E-06  3.18885254E-04  7.82357401E-03  1.50234783E-02  1.94581115E+07  8.62505722E+00             0             0  1.03526840E+02  0.00000000E+00  1.36093096E+01  4.86364309E-01  1.29499598E+01  1.80108126E+01  1.17331794E+00  1.67735392E+01  1.36283168E+01  4.77411351E-01  1.29825277E+01
        57785  1.05176484E-01 -9.73728467E-02  2.62704759E-01       57784           0   0  11   0  5.78177379E-01  0.00000000E+00  4.09004411E-05  0.00000000E+00  1.30773631E-02  0.00000000E+00  4.81591976E-06  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.61209081E+01  1.00370595E+00  1.48249146E+01  1.61209081E+01  1.00370595E+00  1.48249146E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        60844  1.06730031E-01 -5.70662394E-01  4.70504543E-01       84322           0   0  11   0  1.19278469E+00  0.00000000E+00  5.71370720E-06  0.00000000E+00  5.77062972E-03  0.00000000E+00  1.19887039E-05  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.80699353E+01  1.02904028E+00  1.67771724E+01  1.80699353E+01  1.02904028E+00  1.67771724E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        60387  1.06923090E-01  1.74329781E+00  2.72511311E+00       60386           0   0   1   0  6.97943475E-01  0.00000000E+00  2.83548767E-01  0.00000000E+00  6.88718021E-01  0.00000000E+00  2.52267300E+02  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  6.47931720E+00  8.32990404E-01  5.57916543E+00  6.47931720E+00  8.32990404E-01  5.57916543E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
        25781  1.09680122E-01 -3.21603307E-01  6.00508228E-01       25780           0   0   3   0  9.00804523E-01  0.00000000E+00  5.40846456E+00  0.00000000E+00  2.86109332E+00  0.00000000E+00  2.20982307E+01  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  3.23240333E+00  7.94619269E-01  2.38080699E+00  3.23240333E+00  7.94619269E-01  2.38080699E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
        92767  1.09702448E-01 -1.88908716E-01  9.09805090E-01       95532       95533   1   1   1  8.03093676E-01  7.69000530E-01  7.77246946E-01  5.51123431E-01  8.82458566E-01  8.05716094E-01  5.69307737E+02  5.70524960E+02             0             0  1.22368602E+01  3.80947818E-05  4.66943171E+00  6.44303996E-01  3.94508110E+00  5.23853591E+00  6.15961863E-01  4.53811042E+00  5.64291414E+00  6.86798799E-01  4.88475316E+00
        92142  1.09989663E-01  7.13324255E-01  2.04721542E+00       91743       94282   1   0  11  5.94017942E-01  5.68497521E-01  1.09075207E-01  5.77602020E-05  5.61386837E-01  1.32126305E-02  4.90855714E+02  9.07729504E-05             0             0  4.65851365E+02  5.15553653E-05  7.86433909E+00  1.07243797E+00  6.64601537E+00  7.86511040E+00  1.07255373E+00  6.64676973E+00  1.57359757E+01  9.20673119E-01  1.45417494E+01
        74643  1.09993250E-01  1.62550558E+00  2.82929692E+00       74642           0   0   0   0  3.24417555E-01  0.00000000E+00  1.73898734E-02  0.00000000E+00  3.17057887E-01  0.00000000E+00  7.74386508E+01  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.04683775E+01  1.42941881E+00  8.75894346E+00  1.04683775E+01  1.42941881E+00  8.75894346E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
        92312  1.14124932E-01  6.18676127E-01  6.27306227E-01       94622       94623   1  11  10  5.81303216E-01  3.34358440E-01  4.99621512E-06  2.10360849E-05  1.30340459E-02  1.73238383E-02  8.65146767E+04  9.05063127E+01             0             0  4.13351052E+00  5.10724991E-04  1.62398751E+01  1.30753181E+00  1.50042189E+01  1.76675350E+01  1.40093408E+00  1.70764716E+01  1.65793317E+01  1.27516939E+00  1.51784839E+01
        97856  1.14426642E-01  5.29155125E-01  1.89270646E+00      105710      105711   1   1   1  7.87525531E-01  6.64471907E-01  6.62230166E-01  2.08321495E-01  8.44747675E-01  6.42959353E-01  2.73867920E+02  2.37791544E+02             0             0  1.27268543E+02  1.92864035E-01  5.17735292E+00  6.94830277E-01  4.39308323E+00  5.42567320E+00  6.47759802E-01  4.69947187E+00  6.90092802E+00  9.00298363E-01  5.91630655E+00
        87497  1.18225775E-01  7.39483779E-01  1.58960320E+00       87496           0   0  11   0  8.72865156E-01  0.00000000E+00  5.14328640E-06  0.00000000E+00  9.48279710E-03  0.00000000E+00  6.06681333E-06  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.78728113E+01  1.24468969E+00  1.67912824E+01  1.78728113E+01  1.24468969E+00  1.67912824E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
       100470  1.20851839E-01 -3.08222194E-01  3.32713830E+00       60293           0   0  11   0  1.17196028E+00  0.00000000E+00  5.62430843E-06  0.00000000E+00  6.03595754E-03  0.00000000E+00  1.11525829E-05  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.80649851E+01  1.05076770E+00  1.67633250E+01  1.80649851E+01  1.05076770E+00  1.67633250E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        51184  1.22522137E-01 -1.16748073E+00  7.74046369E-01       51183           0   0  12   0  1.20784633E+00  0.00000000E+00  5.77415338E-06  0.00000000E+00  5.57415171E-03  0.00000000E+00  1.26885341E-05  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.80760219E+01  1.01363208E+00  1.67928909E+01  1.80760219E+01  1.01363208E+00  1.67928909E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        94874  1.22827865E-01  5.55108652E-01  3.12300664E-01       99747      102275   1   0   1  4.75043396E-01  7.28890141E-01  4.34518615E-02  3.75015861E-01  4.41314612E-01  7.34513279E-01  1.38393457E+02  3.18266811E+02             0             0  2.32982726E+02  8.19078498E-01  6.05551576E+00  7.95467480E-01  5.16918704E+00  9.22193764E+00  1.30848454E+00  7.69209638E+00  6.11593616E+00  7.72319002E-01  5.28106487E+00
        96112  1.23387565E-01  2.09459682E-01  1.10600503E+00      102222      102223   1   1   0  6.64211187E-01  1.62202691E-01  2.07828790E-01  4.50525879E-03  6.42616398E-01  1.89712880E-01  2.37868548E+02  1.29724588E+01             0             0  2.47577941E+03  6.57820940E-01  6.89709275E+00  9.04117398E-01  5.90134550E+00  6.90423791E+00  9.00808311E-01  5.91892810E+00  1.23549444E+01  1.57777715E+00  1.03867282E+01
        92584  1.23676726E-01  1.48086151E+00  7.89800342E-01       95166       95167   1   1   0  7.45993233E-01  5.63763166E-01  4.41975554E-01  8.66499943E-02  7.63441666E-01  5.31726391E-01  2.67809022E+02  1.86145843E+02             0             0  1.38982785E+02  5.79763987E-01  5.78900791E+00  7.72192777E-01  4.92109971E+00  5.91215733E+00  7.35361219E-01  5.11116584E+00  8.21323057E+00  1.13990227E+00  6.90679573E+00
        95398  1.27044851E-01  1.76108483E+00  6.54305843E-01      100794      100795   1   1   0  8.10800815E-01  4.94036564E-01  8.43609938E-01  4.98730973E-02  9.03333668E-01  4.60131662E-01  2.57682527E+02  1.48656240E+02             0             0  1.14510632E+02  7.60255517E-01  5.11490272E+00  6.14751368E-01  4.39449610E+00  5.14494221E+00  6.00866751E-01  4.45655017E+00  9.02496735E+00  1.28130626E+00  7.53276046E+00
        47901  1.27072250E-01 -2.47558924E-01  2.60427547E+00       47900           0   0  11   0  1.00315607E+00  0.00000000E+00  4.98107489E-06  0.00000000E+00  8.02258703E-03  0.00000000E+00  7.37536175E-06  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.80067773E+01  1.18577880E+00  1.67881569E+01  1.80067773E+01  1.18577880E+00  1.67881569E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        20869  1.28393685E-01  3.52528651E-01  2.41227199E+00       20868           0   0  11   0  8.60076572E-01  0.00000000E+00  5.20117420E-06  0.00000000E+00  9.62687677E-03  0.00000000E+00  5.97410378E-06  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.78552293E+01  1.24912647E+00  1.67814943E+01  1.78552293E+01  1.24912647E+00  1.67814943E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        95635  1.29762519E-01  5.79414518E-01  7.84927875E-01      101268      101269   1   1   0  7.30000244E-01  5.57250597E-01  3.80491420E-01  8.21021365E-02  7.36951515E-01  5.24815077E-01  1.05708629E+03  1.04930779E+03             0             0  7.59806555E+00  0.00000000E+00  5.96299781E+00  8.07642380E-01  5.06033157E+00  6.09789749E+00  7.68984888E-01  5.26609329E+00  8.29403286E+00  1.15527004E+00  6.96748744E+00
       100416  1.30937189E-01  9.06125470E-01  2.56956366E+00        2873           0   0  12   0  1.39705208E+00  0.00000000E+00  6.58615527E-06  0.00000000E+00  2.31073924E-03  0.00000000E+00  6.38360829E-05  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.78265499E+01  5.17290312E-01  1.71340000E+01  1.78265499E+01  5.17290312E-01  1.71340000E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        99801  1.34851532E-01  8.76576611E-01  5.86808737E-01        5533       76931   1   0  12  5.65702111E-01  1.27155453E+00  8.80587609E-02  6.04264101E-06  5.33790626E-01  4.68631385E-03  1.87277875E+02  1.70523004E-05             0             0  3.38307807E+02  5.02010199E-01  8.18886668E+00  1.13523757E+00  6.88851441E+00  8.18898553E+00  1.13526170E+00  6.88862337E+00  1.80907759E+01  9.34586674E-01  1.68847084E+01
        16166  1.35594481E-01  7.18844198E-01  2.04616360E+00       16165           0   0   1   0  6.98655992E-01  0.00000000E+00  2.85443164E-01  0.00000000E+00  6.89735427E-01  0.00000000E+00  2.52549183E+02  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  6.47054845E+00  8.31516490E-01  5.57203111E+00  6.47054845E+00  8.31516490E-01  5.57203111E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
        38428  1.35830386E-01  7.91473554E-01  1.02045716E+00       38427           0   0  11   0  5.72400060E-01  0.00000000E+00  4.91052234E-05  0.00000000E+00  1.31578882E-02  0.00000000E+00  4.80516881E-06  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.59262783E+01  9.62323358E-01  1.46801492E+01  1.59262783E+01  9.62323358E-01  1.46801492E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        85806  1.36010963E-01  8.23837055E-01  5.77919640E-01       85805           0   0  11   0  8.08795413E-01  0.00000000E+00  5.58241284E-06  0.00000000E+00  1.02100022E-02  0.00000000E+00  5.64794365E-06  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.77693002E+01  1.26251112E+00  1.67068734E+01  1.77693002E+01  1.26251112E+00  1.67068734E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
       100242  1.37741728E-01 -1.29610163E+00  9.63663349E-01      109627           0   0   1   0  7.73748668E-01  0.00000000E+00  5.76674472E-01  0.00000000E+00  8.14964973E-01  0.00000000E+00  2.74297207E+02  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  5.58921342E+00  6.76949528E-01  4.83913496E+00  5.58921342E+00  6.76949528E-01  4.83913496E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
        20225  1.37856015E-01  8.53390806E-01  6.22015378E-01       36005           0   0  12   0  1.28728063E+00  0.00000000E+00  6.10988077E-06  0.00000000E+00  4.44829692E-03  0.00000000E+00  1.86947618E-05  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.80866460E+01  9.08656628E-01  1.69106580E+01  1.80866460E+01  9.08656628E-01  1.69106580E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        79235  1.38259462E-01 -1.14966459E+00  1.39506869E+00       79234           0   0  11   0  1.19083644E+00  0.00000000E+00  5.70529713E-06  0.00000000E+00  5.79574959E-03  0.00000000E+00  1.19044507E-05  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.80694053E+01  1.03112583E+00  1.67758342E+01  1.80694053E+01  1.03112583E+00  1.67758342E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        25602  1.40550207E-01 -1.19171565E+00  1.79266693E-01       25601           0   0  11   0  9.33189575E-01  0.00000000E+00  4.76590106E-06  0.00000000E+00  8.80694668E-03  0.00000000E+00  6.57900313E-06  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.79731701E+01  1.22714312E+00  1.68660119E+01  1.79731701E+01  1.22714312E+00  1.68660119E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
        94492  1.41948471E-01  1.04307966E+00  7.40679910E-01       96854       98983   1   0  11  6.05305559E-01  7.86433228E-01  1.23273320E-01  5.89721874E-06  5.76339085E-01  1.04678964E-02  2.08181528E+02  5.52586183E-06             0             0  4.36379842E+02  7.61728874E-01  7.67632278E+00  1.03483284E+00  6.50772815E+00  7.67642738E+00  1.03481291E+00  6.50782403E+00  1.77168774E+01  1.26438939E+00  1.66428276E+01
        75076  1.44834385E-01 -2.33081769E+00  7.13786441E-01       75075           0   0   0   0  5.98293129E-01  0.00000000E+00  1.16038491E-01  0.00000000E+00  5.68779349E-01  0.00000000E+00  2.04505143E+02  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  7.76887489E+00  1.05274798E+00  6.57648235E+00  7.76887489E+00  1.05274798E+00  6.57648235E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
        94552  1.45546010E-01  2.15723410E-01  1.07936872E+00       50364       54029   1  11  11  8.54738718E-01  1.16945188E+00  3.28076558E-04  5.64759848E-06  9.68714479E-03  6.06747127E-03  1.17630356E+00  4.44665452E+07             3             0  4.91164487E+02  4.19528434E-02  1.36522070E+01  3.00023809E-01  1.32436697E+01  1.36711114E+01  2.90534052E-01  1.32872250E+01  1.80595497E+01  1.05218759E+00  1.67570816E+01
        90917  1.46651290E-01  3.44700519E-01  1.81029185E+00       91832       91833   1  10   1  4.16035001E-01  8.00803977E-01  5.40780902E-03  7.33865979E-01  1.56465111E-02  8.67593935E-01  1.36963547E+01  1.62516282E+03             0             0  5.73091865E+01  0.00000000E+00  5.29933210E+00  6.23380279E-01  4.59334777E+00  1.11628171E+01  1.45788733E-01  1.12400028E+01  5.30424471E+00  6.26104149E-01  4.59573305E+00
        93643  1.46674969E-01 -1.49179938E+00  1.28152354E+00       97284       97285   1   0   0  6.22132185E-01  2.57571161E-01  1.42741207E-01  1.16405637E-02  5.94448499E-01  2.68505353E-01  2.16941191E+02  4.25469376E+01             0             0  5.41049907E+03  6.65977019E-01  7.41493650E+00  1.00954825E+00  6.26790870E+00  7.45590355E+00  9.95436622E-01  6.34139431E+00  1.09935799E+01  1.46103596E+00  9.22824919E+00
        77278  1.47285333E-01 -9.50866874E-01  4.00851573E+00       77277           0   0   1   0  7.47657350E-01  0.00000000E+00  4.48987824E-01  0.00000000E+00  7.66318211E-01  0.00000000E+00  2.68707486E+02  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  5.89267142E+00  7.31860918E-01  5.09487578E+00  5.89267142E+00  7.31860918E-01  5.09487578E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
        85817  1.48802881E-01 -6.12566715E-01  3.27903400E+00       85816           0   0  11   0  1.11224903E+00  0.00000000E+00  5.38466397E-06  0.00000000E+00  6.76498301E-03  0.00000000E+00  9.35503140E-06  0.00000000E+00             0             0  0.00000000E+00  0.00000000E+00  1.80479628E+01  1.10531695E+00  1.67437600E+01  1.80479628E+01  1.10531695E+00  1.67437600E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
